Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.43     0.00      988     0.00     0.00  void std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_create<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(std::_Any_data&, test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::integral_constant<bool, true>)
  0.00      0.43     0.00      988     0.00     0.00  bool std::_Function_base::_Base_manager<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_not_empty_function<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1} const&)
  0.00      0.43     0.00      984     0.00     0.00  void std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_init_functor<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(std::_Any_data&, test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&)
  0.00      0.43     0.00      984     0.00     0.00  bool std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_not_empty_function<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1} const&)
  0.00      0.43     0.00      984     0.00     0.00  void std::_Function_base::_Base_manager<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_init_functor<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(std::_Any_data&, test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&)
  0.00      0.43     0.00      984     0.00     0.00  std::function<void ()>::function<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}, void>(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&)
  0.00      0.43     0.00      982     0.00     0.00  bool std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_not_empty_function<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1} const&)
  0.00      0.43     0.00      982     0.00     0.00  std::remove_reference<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::type&& std::move<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&)
  0.00      0.43     0.00      981     0.00     0.00  test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&& std::forward<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}>(std::remove_reference<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}>::type&)
  0.00      0.43     0.00      979     0.00     0.00  std::remove_reference<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::type&& std::move<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&)
  0.00      0.43     0.00      978     0.00     0.00  void std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_init_functor<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(std::_Any_data&, test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&)
  0.00      0.43     0.00      978     0.00     0.00  std::remove_reference<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::type&& std::move<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&)
  0.00      0.43     0.00      976     0.00     0.00  ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}& std::_Any_data::_M_access<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>()
  0.00      0.43     0.00      975     0.00     0.00  std::function<void ()>::function<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}, void>(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&)
  0.00      0.43     0.00      975     0.00     0.00  test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&& std::forward<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}>(std::remove_reference<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}>::type&)
  0.00      0.43     0.00      972     0.00     0.00  std::function<void ()>::function<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}, void>(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&)
  0.00      0.43     0.00      972     0.00     0.00  test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&& std::forward<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}>(std::remove_reference<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}>::type&)
  0.00      0.43     0.00      970     0.00     0.00  std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>)
  0.00      0.43     0.00      969     0.00     0.00  std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.43     0.00      968     0.00     0.00  std::_Function_handler<void (), ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.43     0.00      966     0.00     0.00  ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}& std::_Any_data::_M_access<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>()
  0.00      0.43     0.00      956     0.00     0.00  std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>)
  0.00      0.43     0.00      947     0.00     0.00  std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.43     0.00      938     0.00     0.00  std::_Function_handler<void (), ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.43     0.00      925     0.00     0.00  void ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)
  0.00      0.43     0.00      919     0.00     0.00  ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}& std::_Any_data::_M_access<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>()
  0.00      0.43     0.00      915     0.00     0.00  std::_Function_base::_Base_manager<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>)
  0.00      0.43     0.00      907     0.00     0.00  std::_Function_base::_Base_manager<ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.43     0.00      886     0.00     0.00  std::_Function_handler<void (), ThreadPool::submit<test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_exceptions_in_tasks(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.43     0.00      883     0.00     0.00  std::_Function_handler<void (), ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_invoke(std::_Any_data const&)
  0.00      0.43     0.00      881     0.00     0.00  std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.43     0.00      880     0.00     0.00  ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1} const& std::_Any_data::_M_access<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#1}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>() const
  0.00      0.43     0.00      880     0.00     0.00  std::_Function_base::_Base_manager<ThreadPool::submit<test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}, std::reference_wrapper<std::atomic<int> > >(test_reuse_after_wait(ThreadPool&)::{lambda(std::atomic<int>&)#2}&&, std::reference_wrapper<std::atomic<int> >&&)::{lambda()#1}>::_M_get_pointer(std::_Any_data const&)
